Age,Workclass,fnlwgt,maritial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hour_per_week,native country,class,education
34, Private,33678, Married_civ_spouse, Sales, Husband, White, Male,4508,0,35, United_States,<=50, Bachelors
33, Private,207561, Never_married, Adm_clerical, Not_in_family, Black, Male,0,0,40, United_States,<=50, Bachelors
23, Private,249087, Never_married, Tech_support, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
66, Self_emp_not_inc,325537, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
22, Private,335067, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,20, United_States,<=50, Bachelors
48, Private,107231, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
36, Self_emp_not_inc,52870, Married_civ_spouse, Exec_managerial, Husband, White, Male,4386,0,50, United_States,>50K, Bachelors
57, Self_emp_inc,37394, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
34, Private,312055, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
51, Local_gov,202044, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,55, United_States,<=50, Bachelors
32, Private,94041, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
47, Federal_gov,746660, Married_civ_spouse, Exec_managerial, Husband, Black, Male,0,1887,40, United_States,>50K, Bachelors
23, Private,42251, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
35, Private,415167, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
30, Self_emp_inc,127651, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,65, United_States,>50K, Bachelors
33, Private,154950, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
23, Private,212407, Never_married, Handlers_cleaners, Own_child, White, Male,0,0,25, United_States,<=50, Bachelors
40, Private,183096, Never_married, Sales, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
35, Private,188391, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
35, Private,208358, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,37, United_States,>50K, Bachelors
42, Private,171069, Married_civ_spouse, Craft_repair, Husband, Black, Male,15024,0,40, United_States,>50K, Bachelors
51, Private,266336, Married_civ_spouse, Protective_serv, Husband, White, Male,0,1902,50, United_States,>50K, Bachelors
53, State_gov,119570, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
40, Private,104196, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
22, State_gov,52262, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,20, England,<=50, Bachelors
22, ?,285775, Never_married, ?, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
28, Private,339897, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,46492, Married_civ_spouse, Tech_support, Husband, White, Male,0,1902,40, United_States,>50K, Bachelors
58, Private,204678, Married_civ_spouse, Tech_support, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
35, Local_gov,95455, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,55, United_States,<=50, Bachelors
34, Private,178623, Married_civ_spouse, Prof_specialty, Wife, Black, Female,0,0,35, United_States,<=50, Bachelors
51, Self_emp_not_inc,174102, Married_civ_spouse, Sales, Husband, White, Male,0,0,8, United_States,<=50, Bachelors
40, Private,96497, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
26, Private,206721, Never_married, Sales, Own_child, White, Male,0,0,50, United_States,<=50, Bachelors
61, Private,289950, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,44, United_States,>50K, Bachelors
44, Federal_gov,320451, Married_civ_spouse, Prof_specialty, Husband, Asian_Pac_Islander, Male,15024,0,40, Philippines,>50K, Bachelors
29, Private,214689, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
24, Private,126613, Never_married, Sales, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
26, ?,40032, Never_married, ?, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
61, State_gov,349434, Divorced, Exec_managerial, Unmarried, Black, Female,0,0,40, United_States,<=50, Bachelors
40, Private,77313, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,60, United_States,>50K, Bachelors
23, Private,287988, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,30, United_States,<=50, Bachelors
40, Private,277256, Divorced, Exec_managerial, Not_in_family, White, Male,0,2559,55, United_States,>50K, Bachelors
64, ?,232787, Married_civ_spouse, ?, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
44, Private,190531, Divorced, Prof_specialty, Unmarried, Black, Female,0,0,35, United_States,<=50, Bachelors
34, Private,66561, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,37, United_States,<=50, Bachelors
41, Private,483201, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
25, Private,120596, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,44, United_States,<=50, Bachelors
33, Private,158800, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
31, Private,257148, Widowed, Prof_specialty, Own_child, White, Male,0,0,35, United_States,<=50, Bachelors
38, Private,278403, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,48, United_States,<=50, Bachelors
34, Private,167049, Married_civ_spouse, Priv_house_serv, Wife, White, Female,0,0,20, United_States,>50K, Bachelors
28, Private,220043, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
47, Local_gov,358668, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,48, United_States,<=50, Bachelors
46, Private,168262, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, Private,173670, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,45, United_States,<=50, Bachelors
22, Private,203518, Never_married, Sales, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
38, Local_gov,233571, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
31, Private,162312, Never_married, Prof_specialty, Not_in_family, Asian_Pac_Islander, Male,0,0,35, Philippines,<=50, Bachelors
26, Private,186168, Never_married, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
48, Private,207540, Never_married, Craft_repair, Not_in_family, White, Male,99999,0,60, United_States,>50K, Bachelors
47, Self_emp_not_inc,326292, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
38, Private,33975, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
34, Private,112115, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
27, Private,89813, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
22, Private,220426, Never_married, Adm_clerical, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
40, Private,226902, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,100135, Never_married, Sales, Other_relative, White, Female,0,0,40, United_States,<=50, Bachelors
46, Local_gov,93639, Divorced, Prof_specialty, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
31, Private,180656, Never_married, Other_service, Not_in_family, White, Male,0,0,40, ?,<=50, Bachelors
25, Private,207965, Never_married, Other_service, Not_in_family, White, Female,0,0,60, United_States,<=50, Bachelors
36, Private,133454, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
27, Private,131712, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1485,50, United_States,>50K, Bachelors
23, Private,210338, Never_married, Adm_clerical, Own_child, Black, Female,0,0,30, United_States,<=50, Bachelors
34, Private,110622, Never_married, Adm_clerical, Unmarried, Asian_Pac_Islander, Female,0,0,40, Philippines,<=50, Bachelors
34, Private,172714, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
24, Private,165107, Never_married, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
48, Local_gov,121124, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
33, Self_emp_not_inc,188246, Divorced, Craft_repair, Not_in_family, White, Male,0,1590,60, United_States,<=50, Bachelors
48, State_gov,185859, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,38, United_States,>50K, Bachelors
23, Private,355856, Never_married, Sales, Own_child, Asian_Pac_Islander, Male,0,0,20, United_States,<=50, Bachelors
35, Private,305379, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1887,50, United_States,>50K, Bachelors
24, Private,206974, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
23, Local_gov,267843, Never_married, Prof_specialty, Own_child, Black, Female,0,0,32, United_States,<=50, Bachelors
46, Private,145041, Divorced, Machine_op_inspct, Other_relative, White, Male,0,2258,50, Dominican_Republic,<=50, Bachelors
54, Private,145419, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
23, ?,502633, Married_civ_spouse, ?, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
25, Private,279833, Never_married, Sales, Not_in_family, White, Male,0,1590,44, United_States,<=50, Bachelors
30, Private,108023, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
32, State_gov,27051, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,52, United_States,>50K, Bachelors
29, Private,163708, Married_civ_spouse, Adm_clerical, Wife, Asian_Pac_Islander, Female,0,0,45, United_States,>50K, Bachelors
37, Private,177907, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, ?,>50K, Bachelors
29, Private,30070, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
41, Local_gov,271927, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
39, Private,109351, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,30, United_States,>50K, Bachelors
40, Private,156526, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
24, Local_gov,155818, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,60, United_States,<=50, Bachelors
44, Federal_gov,55363, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,1887,40, United_States,>50K, Bachelors
37, Private,361951, Never_married, Sales, Not_in_family, Black, Male,0,0,48, ?,<=50, Bachelors
48, Private,186299, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Private,168055, Married_civ_spouse, Exec_managerial, Husband, White, Male,5178,0,40, United_States,>50K, Bachelors
23, Private,305423, Never_married, Handlers_cleaners, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
49, Private,393715, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,50, United_States,>50K, Bachelors
29, Private,36440, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
45, Private,382242, Never_married, Adm_clerical, Unmarried, White, Female,0,0,30, ?,<=50, Bachelors
43, Private,185860, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
38, Private,54953, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
25, Private,66935, Never_married, Exec_managerial, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
22, Local_gov,111697, Never_married, Adm_clerical, Own_child, White, Female,0,0,30, United_States,<=50, Bachelors
28, Federal_gov,329426, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,50, United_States,>50K, Bachelors
42, Private,91453, Divorced, Sales, Unmarried, White, Female,0,0,50, United_States,<=50, Bachelors
52, Private,106176, Divorced, Adm_clerical, Unmarried, White, Male,0,3770,40, United_States,<=50, Bachelors
29, Private,244246, Never_married, Sales, Not_in_family, White, Male,8614,0,50, United_States,>50K, Bachelors
38, Private,91039, Married_civ_spouse, Sales, Husband, White, Male,5178,0,48, United_States,>50K, Bachelors
23, Private,34918, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,15, United_States,<=50, Bachelors
44, Private,97159, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
65, Private,90113, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
44, Private,227065, Married_civ_spouse, Prof_specialty, Husband, White, Male,99999,0,40, ?,>50K, Bachelors
49, State_gov,160812, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
28, Private,212286, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
57, Private,143266, Married_civ_spouse, Exec_managerial, Husband, White, Male,7298,0,60, ?,>50K, Bachelors
36, ?,194809, Never_married, ?, Own_child, White, Female,0,0,50, United_States,<=50, Bachelors
30, State_gov,576645, Married_civ_spouse, Protective_serv, Husband, Black, Male,0,0,40, United_States,<=50, Bachelors
42, ?,148951, Divorced, ?, Not_in_family, White, Female,0,0,12, Ecuador,<=50, Bachelors
30, Private,385177, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,24, United_States,>50K, Bachelors
33, Private,127651, Never_married, Sales, Not_in_family, White, Male,8614,0,40, United_States,>50K, Bachelors
40, ?,141583, Never_married, ?, Unmarried, Black, Female,0,0,35, United_States,<=50, Bachelors
51, Self_emp_not_inc,181179, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,25, United_States,<=50, Bachelors
24, Private,119329, Never_married, Sales, Not_in_family, White, Female,0,0,60, United_States,<=50, Bachelors
26, Private,158846, Never_married, Handlers_cleaners, Own_child, White, Male,0,0,44, United_States,<=50, Bachelors
35, Private,139364, Married_civ_spouse, Handlers_cleaners, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
32, Private,42900, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
38, State_gov,143059, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
54, Private,266598, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,160594, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
38, Private,152307, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,41, United_States,>50K, Bachelors
43, Private,149102, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Federal_gov,223749, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
65, Self_emp_not_inc,538099, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,30, United_States,<=50, Bachelors
29, Private,162257, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
54, Self_emp_inc,117674, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
32, State_gov,204052, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
43, Private,77373, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,47, United_States,>50K, Bachelors
27, Private,371103, Never_married, Adm_clerical, Not_in_family, Black, Female,0,0,40, United_States,<=50, Bachelors
28, Self_emp_inc,173944, Married_civ_spouse, Handlers_cleaners, Husband, White, Male,15024,0,65, United_States,>50K, Bachelors
34, State_gov,49325, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, Private,432480, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,60, United_States,<=50, Bachelors
48, Private,155781, Divorced, Prof_specialty, Not_in_family, White, Male,0,2231,30, United_States,>50K, Bachelors
47, Federal_gov,169549, Married_civ_spouse, Prof_specialty, Husband, White, Male,7298,0,60, ?,>50K, Bachelors
23, Private,353542, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,8, United_States,<=50, Bachelors
23, Private,142766, Never_married, Tech_support, Not_in_family, White, Male,0,0,18, United_States,<=50, Bachelors
31, Private,72887, Married_civ_spouse, Prof_specialty, Husband, Asian_Pac_Islander, Male,0,0,47, United_States,>50K, Bachelors
41, Private,43467, Divorced, Other_service, Not_in_family, White, Female,0,0,99, United_States,<=50, Bachelors
48, Private,146497, Married_civ_spouse, Adm_clerical, Wife, White, Female,0,0,50, United_States,>50K, Bachelors
33, Private,317809, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
22, Private,190290, Never_married, Other_service, Own_child, White, Male,0,0,10, United_States,<=50, Bachelors
47, Federal_gov,87504, Divorced, Tech_support, Unmarried, White, Female,0,0,50, United_States,<=50, Bachelors
25, Private,262617, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
31, Private,75755, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,50, United_States,>50K, Bachelors
36, Private,104457, Married_spouse_absent, Machine_op_inspct, Not_in_family, Asian_Pac_Islander, Male,0,0,40, ?,<=50, Bachelors
61, Private,227332, Never_married, Prof_specialty, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
41, Self_emp_inc,104813, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
47, Private,148549, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
41, Private,304175, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
25, State_gov,230200, Married_civ_spouse, Other_service, Wife, White, Female,0,0,40, United_States,<=50, Bachelors
46, Self_emp_not_inc,181372, Never_married, Farming_fishing, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
29, Self_emp_not_inc,102326, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
43, Self_emp_not_inc,220647, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,2377,50, United_States,<=50, Bachelors
29, Private,256764, Never_married, Sales, Not_in_family, White, Male,0,1564,40, United_States,>50K, Bachelors
25, Private,318644, Never_married, Exec_managerial, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
32, Private,154950, Married_civ_spouse, Sales, Husband, White, Male,0,1977,44, United_States,>50K, Bachelors
25, Private,148298, Married_civ_spouse, Adm_clerical, Wife, White, Female,0,0,40, United_States,<=50, Bachelors
37, Private,185068, Never_married, Other_service, Not_in_family, White, Male,0,0,20, Puerto_Rico,<=50, Bachelors
37, Private,268390, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, Mexico,<=50, Bachelors
55, Private,102058, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
60, Private,181954, Married_civ_spouse, Machine_op_inspct, Husband, Asian_Pac_Islander, Male,0,0,25, Iran,<=50, Bachelors
32, Private,312055, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,45, United_States,<=50, Bachelors
46, Private,281647, Divorced, Transport_moving, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
23, Private,223811, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,30, United_States,<=50, Bachelors
32, Local_gov,232475, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
59, Self_emp_inc,110457, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
28, Private,380390, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
49, Private,294671, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
28, Private,157262, Divorced, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
34, State_gov,62327, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
51, Private,75235, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
33, Private,318982, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,38, United_States,<=50, Bachelors
45, Self_emp_not_inc,28119, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,65, United_States,<=50, Bachelors
49, Local_gov,452402, Married_civ_spouse, Prof_specialty, Wife, Black, Female,7688,0,35, United_States,>50K, Bachelors
42, Federal_gov,177142, Never_married, Tech_support, Unmarried, White, Male,0,0,40, United_States,<=50, Bachelors
35, Federal_gov,182863, Separated, Tech_support, Unmarried, White, Male,0,0,40, United_States,<=50, Bachelors
46, Self_emp_not_inc,204698, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
27, Private,446947, Never_married, Adm_clerical, Unmarried, Black, Female,0,0,55, United_States,<=50, Bachelors
28, Private,258364, Never_married, Other_service, Not_in_family, White, Female,0,0,35, United_States,<=50, Bachelors
40, Private,168071, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
39, Private,35890, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
31, Private,263561, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
32, Private,258406, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, Mexico,<=50, Bachelors
30, Private,127610, Never_married, Sales, Own_child, White, Female,0,0,20, Greece,<=50, Bachelors
33, Private,594187, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1902,60, United_States,>50K, Bachelors
49, Self_emp_inc,120121, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
24, Private,117606, Never_married, Exec_managerial, Own_child, White, Female,0,0,35, United_States,<=50, Bachelors
25, Private,112835, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
30, Private,685955, Never_married, Sales, Unmarried, Black, Male,0,0,50, United_States,<=50, Bachelors
34, State_gov,111843, Never_married, Adm_clerical, Not_in_family, Black, Female,3325,0,40, United_States,<=50, Bachelors
71, Self_emp_not_inc,401203, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,34, United_States,>50K, Bachelors
37, Self_emp_not_inc,33975, Separated, Transport_moving, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
28, Private,179498, Never_married, Other_service, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
51, State_gov,71691, Divorced, Exec_managerial, Not_in_family, White, Male,0,0,60, United_States,>50K, Bachelors
62, Private,216765, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, ?,>50K, Bachelors
45, Self_emp_not_inc,58683, Married_civ_spouse, Sales, Husband, White, Male,5178,0,48, United_States,>50K, Bachelors
41, Private,107845, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
57, Private,81973, Married_civ_spouse, Sales, Husband, Asian_Pac_Islander, Male,15024,0,45, United_States,>50K, Bachelors
44, Private,328581, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
31, Private,174201, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
34, Private,153927, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,362873, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, El_Salvador,<=50, Bachelors
24, Private,228395, Never_married, Sales, Own_child, Black, Female,0,0,40, United_States,<=50, Bachelors
26, Private,331861, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,30, United_States,<=50, Bachelors
50, Self_emp_inc,82578, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, State_gov,435835, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,7, United_States,<=50, Bachelors
70, Private,135601, Married_civ_spouse, Prof_specialty, Husband, White, Male,20051,0,35, United_States,>50K, Bachelors
66, Self_emp_not_inc,176315, Divorced, Sales, Not_in_family, White, Male,401,0,20, United_States,<=50, Bachelors
38, Private,131827, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,70, United_States,<=50, Bachelors
35, Private,233533, Married_civ_spouse, Sales, Husband, White, Male,0,0,42, United_States,<=50, Bachelors
42, Private,173981, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, Italy,>50K, Bachelors
63, Private,195338, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,45, United_States,>50K, Bachelors
36, Federal_gov,72338, Married_civ_spouse, Prof_specialty, Husband, Asian_Pac_Islander, Male,0,0,40, United_States,>50K, Bachelors
40, Private,359389, Divorced, Other_service, Unmarried, Asian_Pac_Islander, Female,0,0,40, Philippines,<=50, Bachelors
49, Self_emp_not_inc,181717, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,7, United_States,>50K, Bachelors
73, ?,185939, Married_civ_spouse, ?, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
33, Private,227026, Never_married, Craft_repair, Unmarried, White, Female,0,0,40, Nicaragua,<=50, Bachelors
26, Private,102476, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
54, Federal_gov,151135, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
45, Private,216414, Married_civ_spouse, Adm_clerical, Husband, White, Male,7688,0,50, United_States,>50K, Bachelors
40, Private,171305, Married_civ_spouse, Adm_clerical, Husband, Black, Male,0,0,60, United_States,>50K, Bachelors
27, Private,170148, Never_married, Tech_support, Own_child, White, Female,0,0,28, United_States,<=50, Bachelors
71, Private,37435, Divorced, Adm_clerical, Not_in_family, White, Female,0,0,3, United_States,<=50, Bachelors
46, Self_emp_inc,211020, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,60, Germany,>50K, Bachelors
32, Local_gov,43959, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
48, Private,163706, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,70, United_States,>50K, Bachelors
47, Private,183186, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
46, Private,183013, Divorced, Craft_repair, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
54, Private,343333, Widowed, Adm_clerical, Not_in_family, White, Female,0,0,80, United_States,>50K, Bachelors
26, Private,359854, Never_married, Priv_house_serv, Other_relative, White, Female,0,0,35, Mexico,<=50, Bachelors
54, Self_emp_inc,151580, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
53, State_gov,153486, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
31, Private,105479, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
53, Private,230936, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
29, Private,606111, Divorced, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
43, Federal_gov,145175, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,42, United_States,>50K, Bachelors
44, Private,121718, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,48, United_States,>50K, Bachelors
31, Private,190772, Never_married, Exec_managerial, Own_child, White, Female,0,1590,35, ?,<=50, Bachelors
35, Local_gov,91124, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
